ID,NPostedQuestionsByUser,AvgAnswerTime,Num_of_images,Num_code_Snippets,Body_Length,Title_Length,End_Question_mark,Begin_Question_word,IS_Weekend,TagFrequency,numofPopulartags_25Threshold,numofPopulartags_50Threshold,numofPopulartags_100Threshold,ActiveSubscribers_10Threshold,ActiveSubscribers_20Threshold,ActiveSubscribers_30Threshold,PercentActiveSubscribers_10Threshold,PercentActiveSubscribers_20Threshold,PercentActiveSubscribers_30Threshold,Subscribers,ResponsiveSubscribers,PercentResponsiveSubscribers,UserReputation,FirstAnswerTime,Class
26145935,0,17,0,1,2787,40,0,0,0,8758,3,3,3,175,63,35,0.005,0.002,0.001,12666,6832,0.498,1,1416,3
26146919,0,17,0,6,1794,57,0,0,0,7184,4,3,3,132,58,36,0.006,0.003,0.002,9751,4168,0.299,73,575,3
26147086,0,17,0,0,290,79,0,0,0,2167,4,3,3,54,23,13,0.004,0.002,0.001,3784,1890,0.45,23,66,2
26147087,0,17,1,0,518,41,0,0,0,961,1,1,1,17,9,5,0.005,0.003,0.002,1145,376,0.371,1,153,2
26147119,0,17,0,1,1185,105,0,0,0,24629,3,3,3,501,198,118,0.014,0.006,0.003,34189,17969,0.531,0,71,2
26147386,1,5,0,1,1926,81,0,0,0,24053,2,2,2,510,212,126,0.009,0.003,0.002,34058,15966,0.537,4,14,1
26145951,0,17,0,7,1864,54,0,0,0,502,2,1,1,3,1,0,0.003,0.001,0,609,253,0.295,13,1344,3
26136409,0,17,0,2,2773,66,0,0,0,5620,3,3,2,129,58,36,0.008,0.002,0.001,8191,3900,0.261,1,102,2
26137226,0,17,0,0,311,70,0,0,0,23696,2,2,2,510,213,128,0.013,0.007,0.006,33235,15388,0.335,150,31,2
26137262,0,17,0,1,1353,80,0,0,0,9522,3,3,3,203,93,57,0.014,0.007,0.004,13938,7011,0.463,0,4,1
26137328,0,17,0,1,1212,95,0,0,0,2687,5,5,5,44,17,11,0.009,0.004,0.002,4548,2166,0.466,1,9,1
26137444,0,17,0,2,768,132,0,0,0,14523,4,4,4,305,118,65,0.011,0.006,0.004,19532,9385,0.291,8,12,1
26145967,3,30,0,1,461,73,0,0,0,6839,1,1,1,135,84,50,0.016,0.01,0.006,8464,3028,0.358,1,21,1
26146018,6,4,0,4,798,37,1,1,0,26499,2,2,2,572,240,143,0.013,0.006,0.003,38860,18874,0.535,502,3,1
26146035,0,17,1,4,2270,67,0,0,0,5477,3,3,3,76,29,18,0.006,0.002,0.001,6880,2850,0.424,8480,102,2
26146052,0,17,0,2,566,53,0,0,0,2297,1,1,1,38,12,4,0.015,0.005,0.002,2551,552,0.216,161,157,2
26146086,0,17,0,1,522,100,1,0,0,1277,3,3,3,20,10,5,0.008,0.004,0.002,1562,525,0.357,101,5,1
26146116,0,17,0,2,187,32,0,0,0,585,1,1,1,5,2,1,0.005,0.002,0.001,559,108,0.24,21,1440,3
26146117,4,12,0,8,1940,55,0,0,0,9077,3,3,3,171,75,46,0.008,0.003,0.002,12237,5351,0.359,1986,138,2
26137459,0,17,0,1,1012,55,0,0,0,26610,3,3,3,531,219,120,0.015,0.006,0.003,32560,13404,0.339,0,19,1
26137461,1,17,1,2,2051,45,0,0,0,7497,5,4,3,155,65,36,0.003,0.001,0.001,9763,4234,0.21,48,1440,3
26137477,1,33,0,7,1220,53,0,0,0,999,3,3,3,19,8,4,0.006,0.003,0.001,1442,437,0.347,437,7,1
26137527,0,17,0,1,6283,43,0,0,0,26221,2,2,2,520,215,128,0.01,0.004,0.002,36398,16462,0.398,0,16,1
26136976,25,150,0,1,842,43,0,0,0,552,3,3,3,1,0,0,0.003,0.002,0.002,557,161,0.285,74,31,2
26137561,0,17,0,1,3536,51,1,0,0,15029,3,3,3,287,118,66,0.01,0.004,0.002,19741,8351,0.392,0,6,1
26137930,1,36,0,2,2452,45,0,0,0,2778,3,3,3,44,20,12,0.004,0.002,0.001,3337,1045,0.222,17,1440,3
26133016,0,17,0,1,348,27,0,0,0,19176,1,1,1,444,173,88,0.014,0.006,0.003,31353,17317,0.552,0,1311,3
26133031,2,4,0,1,748,25,0,0,0,18603,3,3,3,384,152,90,0.009,0.003,0.002,27428,13430,0.556,19,4,1
26133264,0,17,0,1,2229,39,1,0,0,14012,3,3,3,290,112,65,0.006,0.002,0.001,18472,9303,0.308,1,1440,3
26134101,1,152,0,1,2517,36,0,0,0,18255,4,4,4,353,138,81,0.011,0.004,0.002,26095,13634,0.522,6,32,2
26141921,1,9,0,3,999,45,0,0,0,650,2,2,2,9,2,1,0.007,0.001,0.001,767,300,0.562,37,4,1
26141922,6,33,0,1,547,30,0,0,0,12143,2,2,2,300,133,81,0.016,0.007,0.004,19004,9291,0.493,16,5,1
26141939,0,17,0,1,474,26,0,0,0,12705,2,2,1,254,111,68,0.013,0.003,0.002,17459,7719,0.306,0,656,3
26140788,6,447,0,5,3030,47,0,0,0,39958,2,2,2,886,337,183,0.015,0.006,0.003,57702,30351,0.537,79,6,1
26144013,2,8,0,3,1287,69,0,0,0,32913,4,4,4,726,273,149,0.015,0.006,0.003,48433,25918,0.543,404,27,1
26144194,1,4,0,3,1177,134,0,0,0,7909,4,4,3,156,65,36,0.007,0.002,0.001,10136,4344,0.246,3,50,2
26144227,0,17,0,2,1215,44,0,0,0,7633,1,1,1,215,92,54,0.016,0.007,0.004,13636,6916,0.507,1,17,1
26144247,0,17,0,4,1540,39,0,0,0,13660,2,2,2,269,116,69,0.011,0.004,0.002,19337,8853,0.519,0,18,1
26144264,2,12,0,2,1538,59,1,0,0,3601,3,3,3,58,27,16,0.005,0.002,0.001,4374,1425,0.316,8,244,2
26144278,0,17,0,4,2065,110,1,0,0,6181,4,4,4,138,63,39,0.009,0.003,0.002,9424,4886,0.484,0,19,1
26144312,1,1440,0,0,582,91,1,0,0,2389,4,4,3,10,2,0,0.008,0,0,2724,1164,0.299,23,290,2
26143244,0,17,0,2,1273,29,0,0,0,898,1,1,1,10,1,0,0.005,0.001,0,1140,421,0.361,17,111,2
26143258,0,17,0,3,1128,84,1,0,0,444,3,2,2,3,1,1,0.003,0.001,0.001,433,89,0.24,21,991,3
26143443,1,13,0,1,996,44,0,0,0,33605,2,2,2,654,274,154,0.016,0.007,0.004,41628,17182,0.417,1,39,2
26143475,3,87,0,1,443,48,0,0,0,2769,3,3,3,22,5,2,0.005,0.001,0,3796,1750,0.452,59,9,1
26143477,2,15,0,1,380,46,0,0,0,3277,3,3,3,74,30,18,0.006,0.002,0.001,5783,3029,0.556,14532,2,1
26141120,0,17,0,4,805,72,0,0,0,2550,2,2,2,33,13,6,0.007,0.003,0.001,2936,1058,0.364,1,32,2
26144545,0,17,0,1,2419,63,0,0,0,1109,3,3,3,12,3,2,0.006,0.002,0.001,1428,553,0.212,1,28,1
26144582,0,17,0,2,754,63,1,0,0,1067,2,2,2,22,10,6,0.01,0.005,0.002,1373,345,0.219,1,746,3
26144680,0,17,0,0,769,45,0,0,0,4287,3,2,2,42,12,4,0.004,0.001,0,5107,2095,0.385,1026,8,1
26144697,2,25,0,5,870,32,0,0,0,6351,4,4,4,139,63,39,0.009,0.004,0.002,9700,5039,0.505,32,194,2
26144698,0,17,0,0,894,39,0,0,0,28446,3,3,3,639,245,135,0.015,0.006,0.003,42323,22991,0.547,44,8,1
26144712,1,2,0,4,618,37,0,0,0,12767,2,2,2,253,111,68,0.007,0.003,0.002,17561,7773,0.435,3,2,1
26143629,0,17,0,1,1663,52,0,0,0,6681,3,3,3,134,58,35,0.013,0.004,0.002,9188,4016,0.238,0,179,2
26143661,19,386,3,0,753,78,1,0,0,5933,4,4,4,107,42,22,0.005,0.002,0.001,6836,2197,0.252,3740,35,2
26145216,0,17,0,2,1307,86,0,0,0,21532,3,3,3,429,161,86,0.009,0.003,0.002,28887,14044,0.506,1,3,1
26145300,0,17,0,0,411,53,1,0,0,6012,3,3,3,132,59,37,0.011,0.005,0.002,8565,3968,0.262,766,864,3
26145434,1,243,0,5,1170,68,0,0,0,26931,2,1,1,585,224,122,0.02,0.003,0.002,36762,18285,0.319,1,368,3
26145483,2,732,0,1,3277,35,0,0,0,11369,4,4,4,204,81,43,0.006,0.002,0.001,13419,5436,0.502,1,8,1
26140402,3,372,0,2,4524,53,0,0,0,4179,3,3,3,81,32,18,0.009,0.003,0.002,6363,2873,0.386,53,8,1
26140454,1,12,0,3,1100,36,0,0,0,44443,2,2,2,909,374,213,0.016,0.007,0.004,57256,24819,0.428,16,180,2
26140485,0,17,1,2,729,31,0,0,0,10818,2,2,1,212,85,44,0.008,0.003,0.002,12545,4139,0.322,57,16,1
26139214,2,130,0,0,438,75,0,0,0,914,3,3,3,3,1,0,0.001,0,0,1537,327,0.293,267,8,1
26139350,0,17,0,0,813,28,0,0,0,494,4,4,4,5,1,1,0.007,0.002,0.001,466,86,0.177,0,1343,3
26139365,1,668,0,1,1321,66,1,0,0,12184,4,4,4,255,106,63,0.008,0.004,0.001,17008,7838,0.275,41,28,1
26140919,3,1407,0,6,441,45,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,10,253,2
26140936,6,281,1,0,899,51,1,0,0,21084,2,2,2,401,162,86,0.01,0.003,0.002,24340,9495,0.291,165,16,1
26140988,1,36,0,0,733,33,0,0,0,28949,3,3,3,619,231,128,0.01,0.004,0.002,40309,20778,0.431,85,11,1
26141105,0,17,0,0,391,48,0,1,0,545,4,4,4,4,1,0,0.004,0.001,0,619,151,0.238,6,30,1
26134169,0,17,0,3,2812,48,0,0,0,4439,4,4,4,95,40,24,0.01,0.004,0.002,6460,3012,0.366,50,231,2
26133817,0,17,0,4,1177,67,0,0,0,23092,4,4,4,493,184,101,0.009,0.003,0.002,33168,17541,0.502,113,16,1
26133819,1,28,0,8,1830,31,0,0,0,4745,4,4,4,109,48,29,0.01,0.004,0.002,7063,3379,0.479,23,43,2
26134587,0,17,0,3,800,27,0,0,0,316,2,2,2,1,0,0,0.003,0.001,0,320,62,0.193,21,272,2
26135255,11,33,1,2,2388,70,1,0,0,32743,2,2,2,694,266,149,0.016,0.006,0.004,43900,21123,0.447,163,4,1
26134701,0,17,0,3,362,68,1,0,0,1119,2,2,1,11,4,1,0.003,0.001,0,1479,454,0.306,459,15,1
26134752,2,472,0,3,1573,74,1,0,0,4909,4,4,3,100,44,27,0.007,0.002,0.001,7066,3368,0.338,1,86,2
26134785,0,17,0,1,952,116,0,0,0,4540,3,2,2,109,48,29,0.009,0.004,0.002,6730,3224,0.555,1,5,1
26134802,1,4,0,2,1207,84,1,0,0,10143,3,2,2,218,84,48,0.006,0.002,0.001,13554,6903,0.22,13,13,1
26132380,1,416,0,1,1152,63,0,0,0,9410,3,3,3,180,78,47,0.008,0.003,0.002,12799,5686,0.331,300,7,1
26132479,0,17,0,1,618,26,0,0,0,8761,2,2,2,169,74,45,0.005,0.002,0.001,11957,5215,0.552,10,70,2
26132514,1,526,0,4,1917,52,0,0,0,26916,1,1,1,584,224,122,0.008,0.003,0.002,36754,18287,0.453,11,986,3
26146186,2,14,0,2,902,34,0,0,0,6485,4,4,4,147,66,40,0.013,0.006,0.003,9993,5152,0.496,2296,6,1
26147556,5,25,0,2,625,29,0,0,0,8673,2,1,1,184,86,53,0.007,0.003,0.002,13126,7003,0.342,492,7,1
26149845,10,25,0,4,1019,77,1,1,0,8030,3,3,3,149,57,29,0.009,0.003,0.001,9533,3146,0.315,743,7,1
26149326,5,314,0,2,890,63,0,0,0,236,2,2,2,1,0,0,0.008,0.002,0.002,190,37,0.196,133,34,2
26149342,14,152,0,3,1085,37,0,0,0,5534,3,2,2,102,47,28,0.009,0.004,0.003,7199,2499,0.303,366,107,2
26147723,1,63,2,1,891,67,0,0,0,342,1,1,1,3,1,1,0.011,0.004,0.004,262,31,0.118,22,87,2
26147756,1,1146,0,1,1042,30,0,0,0,767,3,3,3,5,1,1,0.005,0.001,0.001,942,332,0.365,1,82,2
26147789,0,17,0,1,372,42,1,0,0,535,1,1,1,0,0,0,0,0,0,740,265,0.358,3,9,1
26147805,30,108,0,1,517,53,0,0,0,43190,2,2,2,929,347,193,0.015,0.006,0.003,60227,31108,0.522,553,3,1
26147823,0,17,0,0,1394,85,0,0,0,3821,1,1,1,107,46,27,0.008,0.003,0.002,6830,3463,0.454,0,26,1
26147837,3,7,0,3,1095,28,0,0,0,32561,1,1,1,689,247,141,0.015,0.005,0.003,46974,25653,0.546,13,7,1
26149879,3,34,0,7,1101,58,0,1,0,6984,4,4,4,129,57,35,0.005,0.003,0.002,9511,4221,0.462,15205,24,1
26149945,0,17,0,1,772,61,0,0,0,13252,4,4,4,279,115,67,0.013,0.006,0.002,18557,8394,0.346,5,13,1
26149963,1,1440,0,1,1395,82,1,0,0,11450,4,3,2,230,88,52,0.006,0.002,0.001,14821,7391,0.32,314,1348,3
26142490,40,368,0,4,632,42,1,0,0,8346,2,1,1,193,87,54,0.008,0.004,0.002,12220,5854,0.541,7953,3,1
26142541,0,17,0,1,1885,32,0,0,0,20456,2,2,2,438,168,97,0.011,0.003,0.002,27444,14126,0.564,0,23,1
26142760,11,68,3,2,1424,58,0,0,0,23616,2,2,2,508,212,126,0.008,0.003,0.002,33169,15379,0.355,507,66,2
26142807,0,17,0,0,496,46,0,0,0,1597,4,4,4,14,6,2,0.004,0.002,0.001,1995,719,0.348,0,20,1
26142992,4,13,0,9,1054,40,1,0,0,8925,2,2,2,200,90,55,0.012,0.005,0.003,13017,6205,0.463,7663,6,1
26143010,0,17,0,1,1753,60,0,0,0,1468,2,2,1,27,14,8,0.025,0.004,0.002,1725,559,0.223,149,72,2
26138228,0,17,0,8,597,25,0,0,0,26499,2,2,2,572,240,143,0.013,0.006,0.003,38860,18874,0.535,721,13,1
26138833,21,51,0,1,400,66,0,0,0,2798,2,2,2,53,22,13,0.017,0.007,0.004,3174,975,0.308,563,23,1
26138013,0,17,0,11,1145,52,0,0,0,15660,2,2,2,317,139,85,0.013,0.006,0.003,23231,11236,0.525,9,12,1
26138029,0,17,0,1,499,39,1,0,0,3126,3,3,3,21,8,6,0.005,0.002,0.002,3096,1179,0.369,1,11,1
26138045,0,17,0,21,2674,55,1,0,0,16871,3,3,3,352,146,87,0.01,0.004,0.002,23543,10883,0.426,0,60,2
26138413,0,17,0,4,1591,55,0,0,0,11666,1,1,1,219,85,54,0.015,0.006,0.004,14320,5683,0.397,0,26,1
26138545,0,17,0,3,1055,54,0,0,0,155,2,2,1,3,2,0,0.016,0.014,0.002,170,20,0.127,1,338,3
26138546,13,187,0,2,1228,35,0,0,0,516,5,5,5,2,1,0,0.004,0.002,0.001,697,301,0.419,118,35,2
26138548,2,722,0,1,2870,57,1,0,0,12190,4,2,2,254,106,63,0.004,0.002,0.001,17037,7810,0.44,8616,16,1
26133432,0,17,0,1,677,34,0,0,0,18094,3,3,3,390,150,82,0.009,0.005,0.004,24648,12207,0.252,425,259,2
26133868,0,17,0,2,1372,93,0,0,0,662,2,2,1,15,8,4,0.005,0.003,0.001,1088,411,0.191,1,251,2
26133882,3,363,0,2,888,46,0,0,0,224,3,3,3,1,0,0,0.005,0.003,0.002,226,58,0.266,92,165,2
26133433,0,17,0,1,418,24,0,0,0,7633,1,1,1,215,92,54,0.016,0.007,0.004,13636,6916,0.507,0,11,1
26133517,11,46,0,10,8626,34,0,0,0,9889,5,5,5,186,74,43,0.008,0.004,0.003,12685,6244,0.42,494,214,2
26133567,4,10,1,1,1449,41,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,32,16,1
26132181,0,17,0,7,1885,82,0,0,0,1429,4,4,4,17,6,3,0.005,0.002,0.001,1583,466,0.308,3,32,2
26132248,1,9,0,5,605,48,1,0,0,4648,3,3,3,99,44,27,0.006,0.002,0.001,6603,3043,0.256,2808,226,2
26132295,10,94,0,3,735,42,0,0,0,1880,1,1,1,47,25,12,0.015,0.008,0.004,3197,1220,0.382,43,19,1
26132297,0,17,0,0,264,42,1,0,0,4912,4,3,3,120,53,32,0.008,0.003,0.002,7668,3734,0.37,0,6,1
26132330,2,50,0,2,537,28,0,0,0,18119,3,3,3,389,149,81,0.005,0.002,0.001,24738,12277,0.402,290,28,1
26132763,8,258,0,3,794,27,0,0,0,16732,3,3,3,309,125,69,0.011,0.004,0.002,21441,9069,0.399,75,12,1
26132896,5,27,0,0,215,72,1,0,0,2748,1,1,1,21,7,5,0.009,0.003,0.002,2432,398,0.164,22,2,1
26132949,24,53,0,1,1968,28,0,0,0,11406,4,4,4,219,92,52,0.01,0.004,0.002,14657,6106,0.345,1071,5,1
26134033,0,17,0,0,362,51,0,0,0,19387,2,2,2,405,172,96,0.013,0.006,0.003,25640,11418,0.505,19,20,1
26134053,0,17,0,0,492,24,0,0,0,24039,2,2,2,457,174,101,0.01,0.004,0.002,31975,16085,0.483,1,2,1
26134083,0,17,0,11,1710,88,1,1,0,1075,3,3,3,24,10,5,0.014,0.007,0.003,1382,317,0.182,358,188,2
26133668,0,17,0,1,849,28,0,0,0,22,0,0,0,0,0,0,0,0,0,24,2,0.083,77,32,2
26133717,5,84,0,0,243,66,0,0,0,10757,4,4,4,211,87,51,0.006,0.002,0.001,14839,6648,0.252,1603,722,3
26133782,0,17,2,3,1788,40,0,0,0,8875,4,4,4,171,64,34,0.01,0.003,0.002,10989,3604,0.29,0,61,2
26133047,0,17,0,6,2228,62,0,0,0,2738,3,3,3,57,23,13,0.005,0.002,0.001,4261,1951,0.294,167,69,2
26133067,0,17,0,1,1376,52,0,0,0,21100,2,2,2,401,162,86,0.008,0.003,0.002,24402,9559,0.427,0,144,2
26133080,7,623,0,1,1182,60,0,0,0,3516,2,2,2,70,43,25,0.019,0.009,0.003,4363,1551,0.321,76,30,1
26133081,1,25,0,1,359,38,0,0,0,8491,4,4,4,144,57,35,0.011,0.004,0.003,11388,5045,0.368,143,2,1
26133114,0,17,0,4,4136,71,0,0,0,47012,1,1,1,1016,424,253,0.015,0.006,0.004,66093,30699,0.464,0,7,1
26133148,1,127,0,1,894,49,0,0,0,3442,3,3,3,58,27,16,0.006,0.002,0.001,4180,1357,0.313,8590,27,1
26133197,0,17,0,6,2209,92,0,0,0,5074,4,3,3,108,46,28,0.007,0.003,0.001,7677,3525,0.422,0,4,1
26133231,1,41,0,4,3037,34,0,0,0,53820,1,1,1,1169,448,245,0.016,0.006,0.003,73481,36564,0.498,6,8,1
26134100,1,9,0,2,2263,32,0,0,0,16447,2,2,2,350,145,87,0.009,0.004,0.002,23079,10724,0.497,6,11,1
26136925,0,17,0,2,624,59,0,0,0,10161,2,2,2,211,98,58,0.014,0.006,0.003,15081,7771,0.463,386,11,1
26136927,5,79,0,7,687,39,1,0,0,4092,2,2,2,113,48,28,0.016,0.006,0.003,7199,3551,0.376,2634,2,1
26136942,0,17,0,2,3014,29,0,0,0,8726,3,3,2,171,75,45,0.011,0.008,0.001,12079,5317,0.315,0,858,3
26135707,6,536,0,1,472,41,0,0,0,681,1,1,1,35,18,11,0.02,0.011,0.006,1713,877,0.512,1231,1,1
26137094,0,17,0,1,4363,60,0,0,0,13869,2,2,2,294,112,62,0.005,0.002,0.001,19074,9491,0.483,558,73,2
26142424,0,17,2,0,2149,51,0,0,0,6120,4,4,4,97,36,18,0.007,0.002,0.001,7235,2160,0.242,101,95,2
26133866,3,36,0,2,676,32,0,0,0,20730,4,3,3,444,168,91,0.008,0.003,0.002,29725,15518,0.5,64,9,1
26133918,3,203,0,2,490,30,1,0,0,23540,2,2,1,508,212,126,0.012,0.003,0.002,33110,15366,0.365,227,271,2
26133534,32,122,0,7,1032,34,0,0,0,32913,4,4,4,726,273,149,0.015,0.006,0.003,48433,25918,0.543,2396,11,1
26133548,3,69,0,0,336,44,0,0,0,663,2,1,1,1,0,0,0.001,0,0,646,131,0.196,613,5,1
26133549,1,6,0,2,1015,70,0,0,0,32561,1,1,1,689,247,141,0.015,0.005,0.003,46974,25653,0.546,1,106,2
26133950,1,1,0,0,581,99,1,0,0,9929,1,1,1,174,81,49,0.014,0.007,0.004,12095,3956,0.327,37,5,1
26133951,6,356,0,0,486,33,0,0,0,14916,3,3,3,293,121,67,0.012,0.005,0.003,19361,8291,0.403,110,90,2
26133967,0,17,0,2,899,26,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.375,33,58,2
26133986,0,17,0,1,391,24,0,0,0,186,1,1,1,1,0,0,0.003,0,0,333,90,0.27,0,6,1
26132148,0,17,0,6,1344,44,0,0,0,3327,4,4,4,53,22,13,0.008,0.003,0.001,3903,1260,0.272,0,441,3
26132179,0,17,0,1,1983,55,0,0,0,15790,5,5,5,307,119,71,0.01,0.003,0.002,21791,11392,0.531,0,13,1
26132198,1,58,0,2,840,45,1,0,0,1929,4,3,2,35,21,12,0.006,0.003,0.002,2345,811,0.218,1031,567,3
26133665,1,2,0,3,1769,74,1,0,0,4420,3,3,3,59,27,17,0.005,0.003,0.002,5247,1673,0.325,147,67,2
26132298,1,5,0,4,1618,30,0,0,0,358,2,2,2,10,4,3,0.021,0.008,0.004,535,103,0.201,101,38,2
26132313,0,17,0,6,949,35,0,0,0,8879,3,3,2,177,77,47,0.01,0.004,0.003,12216,5349,0.318,850,1045,3
26132328,0,17,0,0,243,61,1,0,0,39958,2,2,2,886,337,183,0.015,0.006,0.003,57702,30351,0.537,107,8,1
26132748,0,17,0,1,570,32,0,0,0,11641,3,3,3,233,82,47,0.006,0.002,0.001,17004,9354,0.585,41,8,1
26132782,5,42,0,4,662,55,0,0,0,16291,3,3,3,341,142,85,0.006,0.003,0.002,23047,10741,0.49,1,11,1
26132863,0,17,0,0,1027,46,1,0,0,12034,4,4,3,226,91,49,0.008,0.003,0.001,15157,6404,0.371,1,8,1
26132899,0,17,0,2,1662,51,0,0,0,2633,4,4,3,59,25,15,0.01,0.004,0.002,3769,1686,0.353,29,11,1
26132916,0,17,0,2,1985,72,0,0,0,12697,2,2,1,253,111,68,0.007,0.003,0.002,17452,7730,0.486,0,4,1
26132966,4,77,0,1,1234,59,0,0,0,5449,4,3,2,106,42,22,0.004,0.002,0.001,6341,2096,0.325,3609,71,2
26133014,0,17,0,1,425,56,0,0,0,1250,1,1,1,24,12,12,0.016,0.008,0.008,1480,530,0.358,0,19,1
26133032,0,17,0,0,84,65,1,0,0,3850,3,3,3,90,37,20,0.008,0.003,0.002,7335,3944,0.568,20,6,1
26133147,2,37,0,10,5351,88,1,0,0,13381,2,2,1,290,112,65,0.005,0.002,0.001,17940,9191,0.449,3,5,1
26136974,1,5,0,4,3589,78,0,0,0,13219,4,4,4,278,103,54,0.01,0.004,0.002,20926,11576,0.517,13,10,1
26136273,0,17,0,2,386,29,0,0,0,8378,2,2,2,193,87,54,0.008,0.004,0.002,12296,5896,0.524,0,4,1
26137777,0,17,0,1,1884,55,0,0,0,19387,2,2,2,405,172,96,0.013,0.006,0.003,25640,11418,0.505,59,13,1
26137778,0,17,0,1,2187,41,0,0,0,2900,4,4,4,33,12,7,0.008,0.003,0.002,3438,1246,0.347,0,265,2
26144916,0,17,0,1,956,118,0,0,0,20637,2,2,2,420,176,99,0.014,0.006,0.003,26662,11434,0.394,0,5,1
26144980,3,9,0,2,3660,54,0,0,0,21601,5,4,4,439,184,106,0.01,0.004,0.002,28592,12919,0.464,16,4,1
26145033,6,9,0,1,1129,43,0,0,0,23048,2,2,2,413,163,87,0.011,0.004,0.002,26809,10630,0.419,29,4,1
26145147,1,2,0,1,515,53,0,0,0,6523,3,3,3,140,62,38,0.01,0.004,0.002,9312,4258,0.395,3,17,1
26148157,0,17,0,13,2697,58,1,0,0,22572,4,4,4,456,187,106,0.009,0.004,0.002,29231,12779,0.508,497,5,1
26148222,1,1440,0,1,740,42,0,0,0,830,2,2,2,2,0,0,0.002,0,0,827,169,0.204,120,106,2
26148275,0,17,0,5,890,58,0,0,0,1848,2,2,2,25,8,4,0.013,0.004,0.002,2224,915,0.339,789,126,2
26141119,1,645,0,5,2717,93,0,0,0,649,3,2,2,4,1,1,0.003,0.001,0.001,621,178,0.449,1,1158,3
26145616,0,17,0,2,843,90,1,1,0,15766,4,4,4,325,120,65,0.007,0.002,0.001,22555,11587,0.525,28,8,1
26145735,0,17,0,1,645,47,0,0,0,709,1,1,1,12,5,3,0.016,0.007,0.004,757,104,0.137,0,239,2
26143826,0,17,0,1,350,42,0,0,0,9691,1,1,1,119,36,14,0.011,0.003,0.001,11105,4239,0.382,3,6,1
26143963,2,26,0,4,1398,64,0,0,0,18396,3,3,3,393,152,83,0.01,0.006,0.003,25079,12409,0.417,143,24,1
26146553,0,17,0,1,1619,93,1,0,0,350,2,2,2,0,0,0,0,0,0,572,246,0.281,0,181,2
26146587,1,1440,0,0,513,50,1,1,0,18879,4,4,3,368,151,85,0.007,0.003,0.002,24264,10380,0.365,4,31,2
26146718,0,17,0,0,525,80,1,0,0,7707,5,5,4,155,65,36,0.005,0.001,0.001,10015,4323,0.323,0,15,1
26146719,51,96,0,8,1326,36,0,0,0,9238,5,5,5,186,72,42,0.008,0.003,0.002,12253,6038,0.385,798,8,1
26146768,2,114,0,1,363,37,0,0,0,10840,2,2,2,212,85,44,0.008,0.003,0.002,12562,4137,0.236,1807,7,1
26146818,0,17,0,2,1241,50,1,0,0,13973,2,1,1,267,108,57,0.006,0.002,0.001,16157,6318,0.278,13,141,2
26146888,0,17,0,1,651,31,1,0,0,4217,3,3,2,71,29,17,0.009,0.003,0.002,4978,1625,0.241,1457,5,1
26146901,9,195,1,2,3059,104,0,0,0,14661,3,2,2,270,109,58,0.007,0.003,0.002,16808,6519,0.342,165,5,1
26150196,1,290,0,1,1052,53,0,0,0,29158,3,3,3,620,231,128,0.011,0.004,0.002,40828,21104,0.528,30,1440,3
26150261,2,729,0,1,1048,35,0,0,0,8714,3,3,3,172,68,36,0.011,0.004,0.002,10268,3410,0.358,3473,4,1
26150312,0,17,0,1,722,36,0,0,0,20943,4,4,4,444,169,92,0.008,0.003,0.002,29939,15576,0.437,8,13,1
26150329,0,17,0,1,755,55,0,0,0,9929,1,1,1,174,81,49,0.014,0.007,0.004,12095,3956,0.327,0,12,1
26151163,0,17,0,1,1704,40,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,1,14,1
26151182,0,17,0,1,1889,38,0,0,0,23709,2,2,2,508,212,126,0.008,0.003,0.002,33445,15612,0.562,0,6,1
26151197,0,17,0,1,482,60,0,0,0,28851,3,3,3,619,231,128,0.01,0.004,0.002,40214,20757,0.445,6,8,1
26151248,0,17,0,6,1842,22,0,0,0,13584,4,4,3,277,112,66,0.01,0.003,0.001,18688,8358,0.254,1,20,1
26149142,12,98,3,2,1822,76,1,0,0,2226,1,1,1,46,17,11,0.008,0.003,0.002,2807,953,0.313,946,1440,3
26149143,2,6,0,1,2101,53,0,0,0,9672,2,2,2,190,88,55,0.009,0.004,0.003,14321,7541,0.491,61,152,2
26151534,1,1440,0,2,883,43,1,1,0,12583,3,3,3,261,110,62,0.008,0.003,0.002,16407,7110,0.306,9435,202,2
26143278,1,1153,0,0,202,37,0,0,0,1619,3,3,3,21,8,4,0.008,0.003,0.001,1997,495,0.241,99,73,2
26143293,0,17,0,1,433,48,1,0,0,369,2,1,1,0,0,0,0,0,0,405,130,0.257,171,48,2
26143310,0,17,0,2,691,62,0,0,0,3169,5,5,5,53,17,10,0.006,0.002,0.001,3871,1265,0.295,0,10,1
26143311,0,17,0,1,1144,63,0,0,0,4395,3,3,3,77,30,19,0.008,0.003,0.002,5414,2134,0.386,154,126,2
26143326,2,31,0,5,1304,64,1,1,0,6436,2,2,2,116,45,28,0.012,0.005,0.003,7889,3110,0.383,695,17,1
26143342,1,25,0,0,215,78,0,1,0,8395,3,3,3,178,68,39,0.005,0.002,0.001,11228,5681,0.372,25,117,2
